CP002725	0	2000	0
CP002725	2000	4000	0
CP002725	4000	6000	0
CP002725	6000	8000	0
CP002725	8000	10000	0
CP002725	10000	12000	0
CP002725	12000	14000	0
CP002725	14000	16000	0
CP002725	16000	18000	0
CP002725	18000	20000	0
CP002725	20000	22000	0
CP002725	22000	24000	0
CP002725	24000	26000	0
CP002725	26000	28000	0.380844126464666
CP002725	28000	30000	0
CP002725	30000	32000	0
CP002725	32000	34000	0
CP002725	34000	36000	0
CP002725	36000	38000	0
CP002725	38000	40000	0
CP002725	40000	42000	0
CP002725	42000	44000	0
CP002725	44000	46000	0
CP002725	46000	48000	0
CP002725	48000	50000	0
CP002725	50000	52000	0
CP002725	52000	54000	0
CP002725	54000	56000	0
CP002725	56000	58000	0
CP002725	58000	60000	0
CP002725	60000	62000	0
CP002725	62000	64000	0
CP002725	64000	66000	0
CP002725	66000	68000	0
CP002725	68000	70000	0
CP002725	70000	72000	0.0893751608160997
CP002725	72000	74000	0.0468851908377101
CP002725	74000	76000	0
CP002725	76000	78000	0
CP002725	78000	80000	0
CP002725	80000	82000	0
CP002725	82000	84000	0
CP002725	84000	86000	0
CP002725	86000	88000	0
CP002725	88000	90000	0
CP002725	90000	92000	0
CP002725	92000	94000	0
CP002725	94000	96000	0
CP002725	96000	98000	0
CP002725	98000	100000	0.801438013124036
CP002725	100000	102000	0.920827439755155
CP002725	102000	104000	0.694999832747095
CP002725	104000	106000	0
CP002725	106000	108000	0
CP002725	108000	110000	1.04999285692014
CP002725	110000	112000	0.789086915088029
CP002725	112000	114000	0.950997333988805
CP002725	114000	116000	0.67632773388132
CP002725	116000	118000	0
CP002725	118000	120000	0
CP002725	120000	122000	0
CP002725	122000	124000	0.219060332448861
CP002725	124000	126000	0
CP002725	126000	128000	0
CP002725	128000	130000	0
CP002725	130000	132000	0
CP002725	132000	134000	0
CP002725	134000	136000	0
CP002725	136000	138000	0
CP002725	138000	140000	0
CP002725	140000	142000	0
CP002725	142000	144000	0
CP002725	144000	146000	0
CP002725	146000	148000	0
CP002725	148000	150000	0
CP002725	150000	152000	0
CP002725	152000	154000	0
CP002725	154000	156000	0
CP002725	156000	158000	0
CP002725	158000	160000	0
CP002725	160000	162000	0
CP002725	162000	164000	0
CP002725	164000	166000	0
CP002725	166000	168000	0
CP002725	168000	170000	0
CP002725	170000	172000	0
CP002725	172000	174000	0
CP002725	174000	176000	0
CP002725	176000	178000	0.428944290035574
CP002725	178000	180000	0.886547123391106
CP002725	180000	182000	0.730136003996678
CP002725	182000	184000	0
CP002725	184000	186000	0
CP002725	186000	188000	0
CP002725	188000	190000	0
CP002725	190000	192000	0
CP002725	192000	194000	0
CP002725	194000	196000	0
CP002725	196000	198000	0.134177107576766
CP002725	198000	200000	0
CP002725	200000	202000	0
CP002725	202000	204000	0.672190251188252
CP002725	204000	206000	0.559786968200557
CP002725	206000	208000	0.8121108412031
CP002725	208000	210000	0.638489256954637
CP002725	210000	212000	0.436639631692661
CP002725	212000	214000	0.369401413696624
CP002725	214000	216000	0.266114049531676
CP002725	216000	218000	0
CP002725	218000	220000	0
CP002725	220000	222000	0
CP002725	222000	224000	0
CP002725	224000	226000	0
CP002725	226000	228000	0
CP002725	228000	230000	0
CP002725	230000	232000	0.0808068043343621
CP002725	232000	234000	0.0622058088197126
CP002725	234000	236000	0.229809782952539
CP002725	236000	238000	0
CP002725	238000	240000	0
CP002725	240000	242000	0
CP002725	242000	244000	0
CP002725	244000	246000	0
CP002725	246000	248000	0
CP002725	248000	250000	0
CP002725	250000	252000	0
CP002725	252000	254000	0
CP002725	254000	256000	0
CP002725	256000	258000	0
CP002725	258000	260000	0
CP002725	260000	262000	0
CP002725	262000	264000	0
CP002725	264000	266000	0
CP002725	266000	268000	0
CP002725	268000	270000	0
CP002725	270000	272000	0
CP002725	272000	274000	0
CP002725	274000	276000	0
CP002725	276000	278000	0
CP002725	278000	280000	0
