CP002725	0	2000	31.054001
CP002725	2000	4000	18.212000
CP002725	4000	6000	20.253500
CP002725	6000	8000	44.504002
CP002725	8000	10000	41.973999
CP002725	10000	12000	14.592000
CP002725	12000	14000	34.106998
CP002725	14000	16000	22.482000
CP002725	16000	18000	26.261000
CP002725	18000	20000	29.945999
CP002725	20000	22000	25.002001
CP002725	22000	24000	52.314499
CP002725	24000	26000	24.464001
CP002725	26000	28000	97.449501
CP002725	28000	30000	51.750000
CP002725	30000	32000	50.372501
CP002725	32000	34000	30.187500
CP002725	34000	36000	29.588499
CP002725	36000	38000	20.000500
CP002725	38000	40000	28.695999
CP002725	40000	42000	23.197500
CP002725	42000	44000	14.148500
CP002725	44000	46000	14.810500
CP002725	46000	48000	24.997499
CP002725	48000	50000	1.390000
CP002725	50000	52000	5.104500
CP002725	52000	54000	34.660500
CP002725	54000	56000	32.426498
CP002725	56000	58000	28.653000
CP002725	58000	60000	33.901001
CP002725	60000	62000	3.342500
CP002725	62000	64000	17.660000
CP002725	64000	66000	38.415001
CP002725	66000	68000	43.186001
CP002725	68000	70000	42.098999
CP002725	70000	72000	29.538000
CP002725	72000	74000	37.518501
CP002725	74000	76000	37.278999
CP002725	76000	78000	37.750500
CP002725	78000	80000	30.680000
CP002725	80000	82000	27.493000
CP002725	82000	84000	35.422501
CP002725	84000	86000	29.404499
CP002725	86000	88000	35.281502
CP002725	88000	90000	50.325001
CP002725	90000	92000	33.368999
CP002725	92000	94000	49.334499
CP002725	94000	96000	46.383999
CP002725	96000	98000	68.536499
CP002725	98000	100000	440.786499
CP002725	100000	102000	387.538513
CP002725	102000	104000	370.313507
CP002725	104000	106000	41.959499
CP002725	106000	108000	36.826500
CP002725	108000	110000	96.489998
CP002725	110000	112000	108.406502
CP002725	112000	114000	170.621994
CP002725	114000	116000	69.216499
CP002725	116000	118000	154.576996
CP002725	118000	120000	222.783997
CP002725	120000	122000	94.653999
CP002725	122000	124000	42.949001
CP002725	124000	126000	36.525501
CP002725	126000	128000	34.386501
CP002725	128000	130000	25.629499
CP002725	130000	132000	32.973999
CP002725	132000	134000	33.709999
CP002725	134000	136000	26.512501
CP002725	136000	138000	43.824001
CP002725	138000	140000	1.480000
CP002725	140000	142000	3.088500
CP002725	142000	144000	0.030500
CP002725	144000	146000	89.028999
CP002725	146000	148000	360.922485
CP002725	148000	150000	218.600006
CP002725	150000	152000	255.527496
CP002725	152000	154000	253.828003
CP002725	154000	156000	212.773499
CP002725	156000	158000	71.539497
CP002725	158000	160000	22.052999
CP002725	160000	162000	32.096001
CP002725	162000	164000	35.890999
CP002725	164000	166000	16.887501
CP002725	166000	168000	2.910000
CP002725	168000	170000	46.915001
CP002725	170000	172000	38.086498
CP002725	172000	174000	28.957001
CP002725	174000	176000	11.879500
CP002725	176000	178000	39.238499
CP002725	178000	180000	29.580999
CP002725	180000	182000	39.094002
CP002725	182000	184000	47.805500
CP002725	184000	186000	16.156500
CP002725	186000	188000	90.334503
CP002725	188000	190000	91.561996
CP002725	190000	192000	29.753500
CP002725	192000	194000	28.870001
CP002725	194000	196000	41.803501
CP002725	196000	198000	32.558498
CP002725	198000	200000	34.063499
CP002725	200000	202000	29.521999
CP002725	202000	204000	23.399000
CP002725	204000	206000	45.942501
CP002725	206000	208000	42.062500
CP002725	208000	210000	31.466000
CP002725	210000	212000	56.678501
CP002725	212000	214000	55.048000
CP002725	214000	216000	49.761501
CP002725	216000	218000	15.432500
CP002725	218000	220000	34.855000
CP002725	220000	222000	43.084000
CP002725	222000	224000	35.245998
CP002725	224000	226000	47.922501
CP002725	226000	228000	28.599501
CP002725	228000	230000	51.380001
CP002725	230000	232000	48.422501
CP002725	232000	234000	30.784000
CP002725	234000	236000	12.633500
CP002725	236000	238000	34.209999
CP002725	238000	240000	46.209499
CP002725	240000	242000	21.431000
CP002725	242000	244000	0.000000
CP002725	244000	246000	0.000000
CP002725	246000	248000	6.836500
CP002725	248000	250000	33.273499
CP002725	250000	252000	46.177502
CP002725	252000	254000	37.438999
CP002725	254000	256000	30.309999
CP002725	256000	258000	65.731499
CP002725	258000	260000	42.810001
CP002725	260000	262000	34.521999
CP002725	262000	264000	44.944000
CP002725	264000	266000	30.379000
CP002725	266000	268000	12.964500
CP002725	268000	270000	17.541500
CP002725	270000	272000	33.301998
CP002725	272000	274000	37.973499
CP002725	274000	276000	34.883499
CP002725	276000	278000	67.545998
CP002725	278000	280000	57.293499
CP002725	280000	282000	97.538002
CP002725	282000	284000	76.364998
CP002725	284000	286000	75.115997
CP002725	286000	288000	56.125000
CP002725	288000	290000	84.737000
CP002725	290000	292000	76.673500
CP002725	292000	294000	21.019501
CP002725	294000	296000	38.334999
CP002725	296000	298000	24.743000
CP002725	298000	300000	24.140499
CP002725	300000	302000	22.624500
CP002725	302000	304000	31.562500
CP002725	304000	306000	18.869499
CP002725	306000	308000	23.405500
CP002725	308000	310000	25.561501
CP002725	310000	312000	24.451500
CP002725	312000	314000	22.866501
CP002725	314000	316000	19.385500
CP002725	316000	318000	21.544001
CP002725	318000	320000	6.809000
CP002725	320000	322000	0.000000
CP002725	322000	324000	8.888000
CP002725	324000	326000	26.558001
CP002725	326000	328000	15.119500
CP002725	328000	330000	0.685500
CP002725	330000	332000	0.428500
CP002725	332000	334000	0.534500
CP002725	334000	336000	0.099500
CP002725	336000	338000	31.339500
CP002725	338000	340000	40.008499
CP002725	340000	342000	34.145000
CP002725	342000	344000	25.982500
CP002725	344000	346000	67.376999
CP002725	346000	348000	185.820007
CP002725	348000	350000	177.788498
CP002725	350000	352000	55.109001
CP002725	352000	354000	31.747000
CP002725	354000	356000	34.056499
CP002725	356000	358000	64.254501
CP002725	358000	360000	168.334503
CP002725	360000	362000	86.219002
CP002725	362000	364000	103.033997
CP002725	364000	366000	24.773500
CP002725	366000	368000	71.768501
CP002725	368000	370000	24.643999
CP002725	370000	372000	27.206499
CP002725	372000	374000	56.146500
CP002725	374000	376000	38.900002
CP002725	376000	378000	45.319000
CP002725	378000	380000	42.099499
CP002725	380000	382000	25.671499
CP002725	382000	384000	20.437500
CP002725	384000	386000	16.308500
CP002725	386000	388000	32.723999
CP002725	388000	390000	27.522499
CP002725	390000	392000	50.587502
CP002725	392000	394000	44.668999
CP002725	394000	396000	47.465500
CP002725	396000	398000	34.799500
CP002725	398000	400000	6.573500
CP002725	400000	402000	34.772499
CP002725	402000	404000	27.004999
CP002725	404000	406000	24.045500
CP002725	406000	408000	31.612499
CP002725	408000	410000	9.660500
CP002725	410000	412000	36.167000
CP002725	412000	414000	33.368500
CP002725	414000	416000	31.297001
CP002725	416000	418000	13.146000
CP002725	418000	420000	16.221001
CP002725	420000	422000	18.966999
CP002725	422000	424000	0.472000
CP002725	424000	426000	5.326500
CP002725	426000	428000	35.917500
CP002725	428000	430000	28.683001
CP002725	430000	432000	31.465500
CP002725	432000	434000	43.780998
CP002725	434000	436000	37.669498
CP002725	436000	438000	45.325500
CP002725	438000	440000	38.475498
CP002725	440000	442000	32.825500
CP002725	442000	444000	23.874500
CP002725	444000	446000	18.871500
CP002725	446000	448000	36.933998
CP002725	448000	450000	34.895000
CP002725	450000	452000	28.104500
CP002725	452000	454000	35.219002
CP002725	454000	456000	25.696501
CP002725	456000	458000	32.606499
CP002725	458000	460000	33.798000
CP002725	460000	462000	22.864000
CP002725	462000	464000	29.737000
CP002725	464000	466000	36.789001
CP002725	466000	468000	43.542000
CP002725	468000	470000	40.100498
CP002725	470000	472000	49.005501
CP002725	472000	474000	39.520500
CP002725	474000	476000	47.226501
CP002725	476000	478000	39.993500
CP002725	478000	480000	37.156502
CP002725	480000	482000	42.326500
CP002725	482000	484000	37.134998
CP002725	484000	486000	40.838501
CP002725	486000	488000	41.932499
CP002725	488000	490000	38.323002
CP002725	490000	492000	46.886501
CP002725	492000	494000	40.813000
CP002725	494000	496000	34.528000
CP002725	496000	498000	40.472500
CP002725	498000	500000	45.028500
CP002725	500000	502000	50.316002
CP002725	502000	504000	28.375999
CP002725	504000	506000	38.168999
CP002725	506000	508000	34.557499
CP002725	508000	510000	39.447498
CP002725	510000	512000	18.970501
CP002725	512000	514000	35.904499
CP002725	514000	516000	36.611000
CP002725	516000	518000	0.635500
CP002725	518000	520000	0.397500
CP002725	520000	522000	15.009500
CP002725	522000	524000	0.389500
CP002725	524000	526000	31.938499
CP002725	526000	528000	18.893000
CP002725	528000	530000	18.221001
CP002725	530000	532000	32.574501
CP002725	532000	534000	33.376999
CP002725	534000	536000	31.689501
CP002725	536000	538000	27.895500
CP002725	538000	540000	43.117500
CP002725	540000	542000	47.187000
CP002725	542000	544000	41.492001
CP002725	544000	546000	33.244499
