CP002725	0	2000	2.01230350314743
CP002725	2000	4000	2.05495758835897
CP002725	4000	6000	2.00643822939677
CP002725	6000	8000	2.08929029452923
CP002725	8000	10000	2.06981235563878
CP002725	10000	12000	1.92111138545677
CP002725	12000	14000	2.07119874077547
CP002725	14000	16000	2.10856335284587
CP002725	16000	18000	2.0050667742541
CP002725	18000	20000	2.08448513086903
CP002725	20000	22000	2.09003396479632
CP002725	22000	24000	2.05665144659322
CP002725	24000	26000	2.07224621657525
CP002725	26000	28000	1.97148458007396
CP002725	28000	30000	1.98858794752003
CP002725	30000	32000	1.76052801320767
CP002725	32000	34000	1.65411392577394
CP002725	34000	36000	1.9294393524026
CP002725	36000	38000	1.64408883668956
CP002725	38000	40000	1.96499934700545
CP002725	40000	42000	1.42124186392105
CP002725	42000	44000	1.75305806494801
CP002725	44000	46000	1.90107399421896
CP002725	46000	48000	2.00187428640598
CP002725	48000	50000	2.01718783295762
CP002725	50000	52000	1.03696805545898
CP002725	52000	54000	0
CP002725	54000	56000	1.8202145801056
CP002725	56000	58000	2.09179177734195
CP002725	58000	60000	1.9576360204115
CP002725	60000	62000	2.07462630745921
CP002725	62000	64000	2.07433361927933
CP002725	64000	66000	1.95245338188679
CP002725	66000	68000	1.82556889214003
CP002725	68000	70000	1.87828908689717
CP002725	70000	72000	1.91061106106628
CP002725	72000	74000	1.98799007335435
CP002725	74000	76000	2.01712938709988
CP002725	76000	78000	1.89906503206944
CP002725	78000	80000	1.81760171128215
CP002725	80000	82000	1.57107379714951
CP002725	82000	84000	1.95218195387634
CP002725	84000	86000	1.97768701786627
CP002725	86000	88000	2.1165546060694
CP002725	88000	90000	2.10181577912108
CP002725	90000	92000	1.9884965370527
CP002725	92000	94000	2.0303487016987
CP002725	94000	96000	1.88990927837727
CP002725	96000	98000	1.80792382489858
CP002725	98000	100000	2.10395757073418
CP002725	100000	102000	2.14416619325292
CP002725	102000	104000	2.08367278549282
CP002725	104000	106000	1.99534555961067
CP002725	106000	108000	2.00465235632011
CP002725	108000	110000	2.10283316546081
CP002725	110000	112000	1.73171364516685
CP002725	112000	114000	2.09561040895799
CP002725	114000	116000	1.71571511032326
CP002725	116000	118000	2.03506532634731
CP002725	118000	120000	2.09907952836426
CP002725	120000	122000	1.89257872700235
CP002725	122000	124000	1.47633880574718
CP002725	124000	126000	2.05523494465211
CP002725	126000	128000	1.90813369879336
CP002725	128000	130000	1.99533460707244
CP002725	130000	132000	2.01852365822217
CP002725	132000	134000	1.99538507863757
CP002725	134000	136000	1.60761583252378
CP002725	136000	138000	1.93422566400543
CP002725	138000	140000	0.563362409486607
CP002725	140000	142000	1.3533102183884
CP002725	142000	144000	0
CP002725	144000	146000	0
CP002725	146000	148000	0
CP002725	148000	150000	0
CP002725	150000	152000	0
CP002725	152000	154000	0
CP002725	154000	156000	0
CP002725	156000	158000	1.97074657795286
CP002725	158000	160000	1.45671513539567
CP002725	160000	162000	1.72583405645405
CP002725	162000	164000	1.88283463756242
CP002725	164000	166000	0.617524534886292
CP002725	166000	168000	0
CP002725	168000	170000	1.83278666376488
CP002725	170000	172000	0
CP002725	172000	174000	0
CP002725	174000	176000	0.961421094066448
CP002725	176000	178000	1.96766961779567
CP002725	178000	180000	1.81097477564164
CP002725	180000	182000	1.69965996682932
CP002725	182000	184000	0
CP002725	184000	186000	0
CP002725	186000	188000	0
CP002725	188000	190000	1.72387416633927
CP002725	190000	192000	1.62096322782141
CP002725	192000	194000	1.88878865751311
CP002725	194000	196000	1.95210682074247
CP002725	196000	198000	1.68972163343523
CP002725	198000	200000	0
CP002725	200000	202000	0
CP002725	202000	204000	0.858988100342695
CP002725	204000	206000	1.93097192648763
CP002725	206000	208000	1.60176131118859
CP002725	208000	210000	1.94374175594413
CP002725	210000	212000	1.95060336357845
CP002725	212000	214000	2.05223787413217
CP002725	214000	216000	2.01542473123143
CP002725	216000	218000	1.99840322041816
CP002725	218000	220000	2.05541463702905
CP002725	220000	222000	2.04181689416838
CP002725	222000	224000	1.90443422281545
CP002725	224000	226000	1.94852300245046
CP002725	226000	228000	2.00660720565968
CP002725	228000	230000	1.9426453875383
CP002725	230000	232000	2.04557526189091
CP002725	232000	234000	1.9402225344579
CP002725	234000	236000	2.03002662979636
CP002725	236000	238000	2.04593290228486
CP002725	238000	240000	1.87547511092529
CP002725	240000	242000	0.816241299991783
CP002725	242000	244000	0
CP002725	244000	246000	0
CP002725	246000	248000	0
CP002725	248000	250000	2.05988134364513
CP002725	250000	252000	2.05713335963389
CP002725	252000	254000	2.0116634665319
CP002725	254000	256000	2.00167097781419
CP002725	256000	258000	1.89538109822311
CP002725	258000	260000	2.06446547325441
CP002725	260000	262000	2.05278048830654
CP002725	262000	264000	2.02391883920727
CP002725	264000	266000	2.07486578583172
CP002725	266000	268000	1.97365654854219
CP002725	268000	270000	1.88214584797735
CP002725	270000	272000	2.02101346520946
CP002725	272000	274000	2.00563945051405
CP002725	274000	276000	1.84204415827917
CP002725	276000	278000	1.89680719447088
CP002725	278000	280000	2.01740065134323
CP002725	280000	282000	1.93731222043359
CP002725	282000	284000	1.9369884874658
CP002725	284000	286000	1.97382033357827
CP002725	286000	288000	1.8693138757806
CP002725	288000	290000	2.00353591098963
CP002725	290000	292000	1.99800199940077
CP002725	292000	294000	1.54326076002186
CP002725	294000	296000	2.01607809443485
CP002725	296000	298000	2.07081704552674
CP002725	298000	300000	2.0323547883292
CP002725	300000	302000	2.02685794882105
CP002725	302000	304000	2.05094981210899
CP002725	304000	306000	2.05135513821328
CP002725	306000	308000	1.84686267388507
CP002725	308000	310000	1.97575797672684
CP002725	310000	312000	2.0067590258552
CP002725	312000	314000	2.00375339254642
CP002725	314000	316000	1.72494728583668
CP002725	316000	318000	1.43086484328146
CP002725	318000	320000	0.605143367980067
CP002725	320000	322000	0
CP002725	322000	324000	1.63756478392323
CP002725	324000	326000	2.00081787015885
